,length,steps
206,1.3655172413793104,49604.0
207,1.3655172413793104,2486.0
208,1.3655172413793104,2274.0
209,1.3655172413793104,50816.0
210,1.4137931034482758,5161.0
211,1.4137931034482758,56800.0
212,1.4137931034482758,2926.0
213,1.4137931034482758,56800.0
214,1.4137931034482758,2391.0
215,1.4137931034482758,4046.0
216,1.4137931034482758,6804.0
217,1.4137931034482758,57268.0
218,1.4137931034482758,2611.0
219,1.4137931034482758,55928.0
220,1.4620689655172412,66036.0
221,1.4620689655172412,65728.0
222,1.4620689655172412,64872.0
223,1.4620689655172412,2627.0
224,1.4620689655172412,4906.0
225,1.4620689655172412,7390.0
226,1.4620689655172412,2660.0
227,1.4620689655172412,6618.0
228,1.4620689655172412,64662.0
229,1.4620689655172412,7435.0
230,1.510344827586207,8522.0
231,1.510344827586207,74280.0
232,1.510344827586207,74806.0
233,1.510344827586207,5492.0
234,1.510344827586207,29877.0
235,1.510344827586207,79014.0
236,1.510344827586207,4564.0
237,1.510344827586207,73548.0
238,1.510344827586207,2935.0
239,1.510344827586207,3493.0
240,1.5586206896551724,1789.0
241,1.5586206896551724,80479.0
242,1.5586206896551724,77305.0
243,1.5586206896551724,9330.0
244,1.5586206896551724,79147.0
245,1.5586206896551724,3751.0
246,1.5586206896551724,84317.0
247,1.5586206896551724,29483.0
248,1.5586206896551724,3988.0
249,1.5586206896551724,11359.0
250,1.6068965517241378,81985.0
251,1.6068965517241378,80459.0
252,1.6068965517241378,81861.0
253,1.6068965517241378,83947.0
254,1.6068965517241378,8645.0
255,1.6068965517241378,13727.0
256,1.6068965517241378,4354.0
257,1.6068965517241378,10281.0
258,1.6068965517241378,82727.0
259,1.6068965517241378,15425.0
260,1.6551724137931036,31031.0
261,1.6551724137931036,4675.0
262,1.6551724137931036,95301.0
263,1.6551724137931036,97745.0
264,1.6551724137931036,5405.0
265,1.6551724137931036,9244.0
266,1.6551724137931036,82923.0
267,1.6551724137931036,85835.0
268,1.6551724137931036,88531.0
269,1.6551724137931036,81891.0
270,1.703448275862069,3020.0
271,1.703448275862069,119026.0
272,1.703448275862069,87117.0
273,1.703448275862069,84805.0
274,1.703448275862069,119005.0
275,1.703448275862069,2497.0
276,1.703448275862069,908.0
277,1.703448275862069,91369.0
278,1.703448275862069,938.0
279,1.703448275862069,836.0
280,1.7517241379310344,20832.0
281,1.7517241379310344,4229.0
282,1.7517241379310344,10592.0
283,1.7517241379310344,93499.0
284,1.7517241379310344,20908.0
285,1.7517241379310344,9692.0
286,1.7517241379310344,10979.0
287,1.7517241379310344,21324.0
288,1.7517241379310344,20582.0
289,1.7517241379310344,1010.0
290,1.8,23451.0
291,1.8,11137.0
292,1.8,108649.0
293,1.8,100805.0
294,1.8,100463.0
295,1.8,11277.0
296,1.8,696.0
297,1.8,12334.0
298,1.8,104375.0
299,1.8,24315.0
