,length,steps
186,1.2689655172413792,465.0
187,1.2689655172413792,20130.0
188,1.2689655172413792,562.0
189,1.2689655172413792,20771.0
190,1.3172413793103448,485.0
191,1.3172413793103448,309.0
192,1.3172413793103448,461.0
193,1.3172413793103448,447.0
194,1.3172413793103448,479.0
195,1.3172413793103448,441.0
196,1.3172413793103448,18110.0
197,1.3172413793103448,451.0
198,1.3172413793103448,440.0
199,1.3172413793103448,583.0
200,1.3655172413793104,786.0
201,1.3655172413793104,453.0
202,1.3655172413793104,1006.0
203,1.3655172413793104,630.0
204,1.3655172413793104,1021.0
205,1.3655172413793104,1089.0
206,1.3655172413793104,21875.0
207,1.3655172413793104,1177.0
208,1.3655172413793104,11239.0
209,1.3655172413793104,22023.0
210,1.4137931034482758,22439.0
211,1.4137931034482758,474.0
