,length,steps
86,0.7862068965517242,38289.0
87,0.7862068965517242,6809.0
88,0.7862068965517242,12086.0
89,0.7862068965517242,39235.0
90,0.8344827586206897,41461.0
91,0.8344827586206897,12826.0
92,0.8344827586206897,12200.0
93,0.8344827586206897,10774.0
94,0.8344827586206897,8373.0
95,0.8344827586206897,12076.0
96,0.8344827586206897,4521.0
97,0.8344827586206897,41955.0
98,0.8344827586206897,3961.0
99,0.8344827586206897,41643.0
100,0.8827586206896552,44179.0
101,0.8827586206896552,43403.0
102,0.8827586206896552,43951.0
103,0.8827586206896552,43677.0
104,0.8827586206896552,13503.0
105,0.8827586206896552,14392.0
106,0.8827586206896552,6695.0
107,0.8827586206896552,8299.0
108,0.8827586206896552,4260.0
109,0.8827586206896552,4521.0
110,0.9310344827586207,46757.0
111,0.9310344827586207,46033.0
112,0.9310344827586207,46321.0
113,0.9310344827586207,12341.0
114,0.9310344827586207,14437.0
115,0.9310344827586207,5281.0
116,0.9310344827586207,17967.0
117,0.9310344827586207,45899.0
118,0.9310344827586207,47077.0
119,0.9310344827586207,12689.0
120,0.9793103448275863,19777.0
121,0.9793103448275863,49013.0
122,0.9793103448275863,15755.0
123,0.9793103448275863,48373.0
124,0.9793103448275863,9423.0
125,0.9793103448275863,8947.0
126,0.9793103448275863,18154.0
127,0.9793103448275863,49417.0
128,0.9793103448275863,49125.0
129,0.9793103448275863,8511.0
130,1.0275862068965518,51261.0
131,1.0275862068965518,22750.0
132,1.0275862068965518,15384.0
133,1.0275862068965518,11319.0
134,1.0275862068965518,22685.0
135,1.0275862068965518,10424.0
136,1.0275862068965518,51511.0
137,1.0275862068965518,50427.0
138,1.0275862068965518,12653.0
139,1.0275862068965518,5903.0
140,1.0758620689655172,54157.0
141,1.0758620689655172,53319.0
142,1.0758620689655172,53553.0
143,1.0758620689655172,53601.0
144,1.0758620689655172,21304.0
145,1.0758620689655172,6915.0
146,1.0758620689655172,2197.0
147,1.0758620689655172,11839.0
148,1.0758620689655172,54401.0
149,1.0758620689655172,13041.0
150,1.1241379310344828,7549.0
151,1.1241379310344828,18603.0
152,1.1241379310344828,20095.0
153,1.1241379310344828,8083.0
154,1.1241379310344828,56459.0
155,1.1241379310344828,56169.0
156,1.1241379310344828,9398.0
157,1.1241379310344828,7826.0
158,1.1241379310344828,11461.0
159,1.1241379310344828,3675.0
160,1.1724137931034484,58457.0
161,1.1724137931034484,14215.0
162,1.1724137931034484,59313.0
163,1.1724137931034484,16707.0
164,1.1724137931034484,7714.0
165,1.1724137931034484,12977.0
166,1.1724137931034484,8111.0
167,1.1724137931034484,3887.0
168,1.1724137931034484,9868.0
169,1.1724137931034484,57929.0
170,1.2206896551724138,7740.0
171,1.2206896551724138,13461.0
172,1.2206896551724138,9759.0
173,1.2206896551724138,9710.0
174,1.2206896551724138,7278.0
175,1.2206896551724138,60723.0
176,1.2206896551724138,16703.0
177,1.2206896551724138,22303.0
178,1.2206896551724138,8947.0
179,1.2206896551724138,7738.0
180,1.2689655172413792,7998.0
181,1.2689655172413792,3221.0
182,1.2689655172413792,4363.0
183,1.2689655172413792,7803.0
184,1.2689655172413792,8302.0
185,1.2689655172413792,3185.0
186,1.2689655172413792,63375.0
187,1.2689655172413792,40701.0
188,1.2689655172413792,3337.0
189,1.2689655172413792,3377.0
190,1.3172413793103448,66327.0
191,1.3172413793103448,5726.0
192,1.3172413793103448,6268.0
193,1.3172413793103448,9632.0
194,1.3172413793103448,3530.0
195,1.3172413793103448,4309.0
196,1.3172413793103448,21630.0
197,1.3172413793103448,65109.0
198,1.3172413793103448,9890.0
199,1.3172413793103448,9988.0
200,1.3655172413793104,10937.0
201,1.3655172413793104,43788.0
202,1.3655172413793104,67315.0
203,1.3655172413793104,21685.0
204,1.3655172413793104,5378.0
205,1.3655172413793104,9156.0
206,1.3655172413793104,15195.0
207,1.3655172413793104,69211.0
208,1.3655172413793104,44213.0
209,1.3655172413793104,43443.0
210,1.4137931034482758,5455.0
211,1.4137931034482758,985.0
212,1.4137931034482758,70653.0
213,1.4137931034482758,5041.0
214,1.4137931034482758,11815.0
215,1.4137931034482758,4407.0
216,1.4137931034482758,8672.0
217,1.4137931034482758,4151.0
218,1.4137931034482758,29120.0
219,1.4137931034482758,17801.0
220,1.4620689655172412,11605.0
221,1.4620689655172412,47495.0
222,1.4620689655172412,6295.0
223,1.4620689655172412,961.0
224,1.4620689655172412,4543.0
225,1.4620689655172412,73703.0
226,1.4620689655172412,5224.0
227,1.4620689655172412,19862.0
228,1.4620689655172412,899.0
229,1.4620689655172412,9186.0
230,1.510344827586207,9106.0
231,1.510344827586207,4902.0
232,1.510344827586207,9032.0
233,1.510344827586207,5024.0
234,1.510344827586207,11462.0
235,1.510344827586207,25058.0
236,1.510344827586207,4840.0
237,1.510344827586207,10374.0
238,1.510344827586207,11898.0
239,1.510344827586207,23878.0
240,1.5586206896551724,5120.0
241,1.5586206896551724,31493.0
242,1.5586206896551724,15695.0
243,1.5586206896551724,5143.0
244,1.5586206896551724,10768.0
245,1.5586206896551724,51005.0
246,1.5586206896551724,30042.0
247,1.5586206896551724,6581.0
248,1.5586206896551724,1058.0
249,1.5586206896551724,20489.0
250,1.6068965517241378,6857.0
251,1.6068965517241378,10670.0
252,1.6068965517241378,16051.0
253,1.6068965517241378,21869.0
254,1.6068965517241378,6024.0
255,1.6068965517241378,12389.0
256,1.6068965517241378,14753.0
257,1.6068965517241378,79977.0
258,1.6068965517241378,80868.0
259,1.6068965517241378,7277.0
260,1.6551724137931036,6359.0
261,1.6551724137931036,296.0
262,1.6551724137931036,46230.0
263,1.6551724137931036,6782.0
264,1.6551724137931036,7063.0
265,1.6551724137931036,7660.0
266,1.6551724137931036,83716.0
267,1.6551724137931036,4497.0
268,1.6551724137931036,5941.0
269,1.6551724137931036,50052.0
270,1.703448275862069,30765.0
271,1.703448275862069,53755.0
272,1.703448275862069,86208.0
273,1.703448275862069,16303.0
274,1.703448275862069,8399.0
275,1.703448275862069,22261.0
276,1.703448275862069,249.0
277,1.703448275862069,8902.0
278,1.703448275862069,245.0
279,1.703448275862069,84042.0
280,1.7517241379310344,10582.0
281,1.7517241379310344,6480.0
282,1.7517241379310344,253.0
283,1.7517241379310344,44642.0
284,1.7517241379310344,6626.0
285,1.7517241379310344,46786.0
286,1.7517241379310344,6576.0
287,1.7517241379310344,7111.0
288,1.7517241379310344,5662.0
289,1.7517241379310344,7854.0
290,1.8,9627.0
291,1.8,17619.0
292,1.8,6938.0
293,1.8,27389.0
294,1.8,285.0
295,1.8,26445.0
296,1.8,91348.0
297,1.8,32703.0
298,1.8,7811.0
299,1.8,17740.0
